Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
01/03/2019,79 cuchulainn heights carlingford louth,,Louth,"�205,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,8 chesterfield ave castleknock dublin 15,Dublin 15,Dublin,"�925,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,8 church ave roman st cork,,Cork,"�145,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,8 diswellstown court castleknock dublin 15,,Dublin,"�431,718.06",No,Yes,New Dwelling house /Apartment,
01/03/2019,8 howth lodge claremont rd dublin,Dublin 13,Dublin,"�650,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,8 purcell park shannon clare,,Clare,"�113,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,81 maltings bray wicklow,,Wicklow,"�380,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,84 beechdale court ballycullen firhouse dublin 24,Dublin 24,Dublin,"�272,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,84 glade athenry galway,,Galway,"�210,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,9 ferndale castle heights carrigaline,,Cork,"�298,425.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,9 priory gate athboy meath,,Meath,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,9 dale citywest village,,Dublin,"�295,154.18",No,Yes,New Dwelling house /Apartment,
01/03/2019,93 ballygossan park golf links road skerries,,Dublin,"�458,149.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,aghade lodge kilbride carlow,,Carlow,"�550,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apartment 1 6364 georgian manor clare street,,Limerick,"�71,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apt 10 riversdale rathcormac,,Cork,"�34,166.66",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apt 11 harbour galweys lane dungarvan,,Waterford,"�110,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apt 11 riversdale rathcormac,,Cork,"�34,166.66",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apt 12 riversdale rathcormac,,Cork,"�34,166.66",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apt 13 riversdale rathcormac,,Cork,"�34,166.66",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apt 14 riversdale rathcormac,,Cork,"�34,166.66",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apt 15 riversdale rathcormac,,Cork,"�34,166.66",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apt 21 old windmill court gerald griffin st lower,,Limerick,"�134,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apt 34 old windmill court gerald griffin st lower,,Limerick,"�131,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,apt 71 knocklyon clonmacken,,Limerick,"�300,000.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,apt22 dun laoi union quay,,Cork,"�227,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,baba g barrack street ballaghaderreen,,Roscommon,"�30,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,ballydangan health centre dolanstown roscommon,,Roscommon,"�70,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,ballygowan silvermines nenagh,,Tipperary,"�110,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,ballyhasty cloughjordan,,Tipperary,"�55,000.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,ballynafagh prosperous prosperous kildare naas,,Kildare,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,ballynakelly newcastle dublin,Dublin 22,Dublin,"�400,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,beechlawn ballinasloe galway,,Galway,"�255,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,blackstone duncormick county wexford,,Wexford,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,bolinglanna currane achill,,Mayo,"�65,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,breaffa lissicasey clare,,Clare,"�95,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,caherduggan doneraile mallow,,Cork,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,camblin new ross wexford,,Wexford,"�166,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,church st castlepollard westmeath,,Westmeath,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,church st ennistymon clare,,Clare,"�95,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,cintra 14a garville rd rathgar dublin 6,Dublin 6,Dublin,"�1,550,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,clonkeeran carbury kildare,,Kildare,"�65,601.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,convent rd claremorris mayo,,Mayo,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,convent rd doneraile cork,,Cork,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,cormeen ballinagh cavan,,Cavan,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,davinstown barntown wexford,,Wexford,"�440,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,doonane newport tipperary,,Tipperary,"�222,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,drishane farmhouse drishane durrus,,Cork,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,dunabrattin annestown waterford,,Waterford,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,galway rd roscommon,,Roscommon,"�210,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,galway road monivea,,Galway,"�480,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,gate lodge kilbrensis manor clonee,,Meath,"�600,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,gleneraugh carrigart donegal,,Donegal,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,hill view glenlee killybegs,,Donegal,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,howardstown bruree county limerick,,Limerick,"�43,250.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,knocknacree ballyduff tralee,,Kerry,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,knockogonnell ballymoe castlerea,,Galway,"�68,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,lacken affane cappoquin,,Waterford,"�169,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,lisgrey virginia cavan,,Cavan,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,lui na greine milltown charleville,,Cork,"�215,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,market street swinford county mayo,,Mayo,"�20,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,mogeely rd castlemartyr cork,,Cork,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,moonhill monaghanoose bailieborough,,Cavan,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,newtown drangan thurles,,Tipperary,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 dundanion place dundanion blackrock,,Cork,"�603,524.22",No,Yes,New Dwelling house /Apartment,
01/03/2019,oakley park kells meath,,Meath,"�10,181.75",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,old cork road charleville,,Cork,"�300,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,oldcastle road crossakiel kells,,Meath,"�307,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,padua 106 elm mount ave beaumont dublin 9,Dublin 9,Dublin,"�370,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,penthouse point rd crosshaven,,Cork,"�578,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,pin high carrowhugh greencastle,,Donegal,"�168,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,pulleen tarbert kerry,,Kerry,"�149,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,rathbritt fethard tipperary,,Tipperary,"�143,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,reeveswood douglas cork,,Cork,"�277,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,rossmakea knockbridge dundalk,,Louth,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,shanaclough crecora limerick,,Limerick,"�372,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,st ritas ballysimon rd limerick,,Limerick,"�186,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,station rd allenwood naas,,Kildare,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,stonecroft tully strandhill,,Sligo,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,sundial house manor ave greystones,,Wicklow,"�930,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,green olive athlone westmeath,,Westmeath,"�265,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,wolery ballinaclash blackwater,,Wexford,"�100,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,yale 6 ardilea dublin 14,Dublin 14,Dublin,"�990,000.00",No,No,Second-Hand Dwelling house /Apartment,
02/03/2019,29 acorns upper castlecomer kilkenny,,Kilkenny,"�175,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
02/03/2019,ross island carraroe galway,,Galway,"�100,000.00",No,No,Second-Hand Dwelling house /Apartment,
03/03/2019,14 dromard cashel roaf clonmel,,Tipperary,"�134,537.00",No,Yes,New Dwelling house /Apartment,
03/03/2019,49 tudor lawns foxrock dublin 18,Dublin 18,Dublin,"�176,666.66",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,1 old court drumconrath,,Meath,"�155,000.00",No,Yes,New Dwelling house /Apartment,
04/03/2019,1 priory court enniscorthy wexford,,Wexford,"�97,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,1 riverside court bride st loughrea,,Galway,"�272,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,1 old quarry ballynaroon glounthaune,,Cork,"�506,608.00",No,Yes,New Dwelling house /Apartment,
04/03/2019,1 waterside rise swords rd malahide,,Dublin,"�348,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,10 glor na dtonn mountcharles county donegal,,Donegal,"�152,500.00",No,Yes,New Dwelling house /Apartment,
04/03/2019,10 white pines heights white pines stocking avenue,Dublin 16,Dublin,"�405,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,10 white pines meadow white pines stocking avenue,Dublin 16,Dublin,"�410,200.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,109 elmgrove sallybrook glanmire,,Cork,"�252,500.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,11 redmond square tipperary,,Tipperary,"�67,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,11 close innwood enfield,,Meath,"�310,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,11 dale citywest village,,Dublin,"�286,343.00",No,Yes,New Dwelling house /Apartment,
04/03/2019,113 knightswood matthews lane drogheda,,Meath,"�237,004.00",No,Yes,New Dwelling house /Apartment,
04/03/2019,12 white pines drive white pines stocking avenue,Dublin 16,Dublin,"�410,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,12 white pines heights white pines stocking avenue,Dublin 16,Dublin,"�405,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,122 sandhills hacketstown rd carlow,,Carlow,"�197,500.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,125 dargan building heuston sq dublin 8,Dublin 8,Dublin,"�375,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,126 laraghcon lucan dublin,,Dublin,"�410,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,126 park old nangor rd clondalkin dublin 22,Dublin 22,Dublin,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,127 carton wood dublin road maynooth,,Kildare,"�281,938.00",No,Yes,New Dwelling house /Apartment,
04/03/2019,13 linnetfields sq blanchardstown dublin 15,Dublin 15,Dublin,"�215,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,13 moynihan court main street tallaght,,Dublin,"�167,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,13 white pines court white pines stocking avenue,Dublin 16,Dublin,"�420,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,13 white pines heights white pines stocking avenue,Dublin 16,Dublin,"�420,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,13 white pines meadow white pines stocking avenue,Dublin 16,Dublin,"�405,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,131 strand ocallaghan strand limerick,,Limerick,"�175,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,134 strand ocallaghan strand limerick,,Limerick,"�175,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,14 abbeylands lusk village dublin,,Dublin,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,14 white pines court white pines stocking avenue,Dublin 16,Dublin,"�405,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,14 white pines meadow white pines stocking avenue,Dublin 16,Dublin,"�405,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,15 aran court ardara donegal,,Donegal,"�50,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,15 dun ri bunratty,,Clare,"�299,559.00",No,Yes,New Dwelling house /Apartment,
04/03/2019,15 elder heath walk elder heath kiltipper road,Dublin 24,Dublin,"�259,912.00",No,Yes,New Dwelling house /Apartment,
04/03/2019,157 crodaun forest park celbridge forest,,Kildare,"�395,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,16 clonuske park hamlet lane balbriggan,,Dublin,"�185,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,16 glasslynn bandon cork,,Cork,"�255,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,16 white pines drive white pines stocking avenue,Dublin 16,Dublin,"�410,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,161 finglas park dublin 11,Dublin 11,Dublin,"�327,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,17 moorings hartys quay rochestown rd,,Cork,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,17 white pines drive white pines stocking avenue,Dublin 16,Dublin,"�410,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,175 rochfort manor leighlin rd graiguecullen,,Carlow,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,18 stocking wd grn stocking ave rathfarnham dublin 16,Dublin 15,Dublin,"�465,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,18 white pines heights white pines stocking avenue,Dublin 16,Dublin,"�405,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,19 abbeydale rise lucan dublin,,Dublin,"�313,300.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,19 glencairn lawn leopardstown dublin 18,Dublin 18,Dublin,"�525,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,196 walled gardens castletown celbridge,,Kildare,"�261,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,1c warrington mews donabate dublin,,Dublin,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,2 mount pleasant youghal cork,,Cork,"�90,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
04/03/2019,20 sussex rd donnybrook dublin 4,Dublin 4,Dublin,"�570,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,20 white pines heights white pines stocking avenue,Dublin 16,Dublin,"�405,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,20 white pines meadows stocking avene rathfarnham,Dublin 6,Dublin,"�365,638.00",No,Yes,New Dwelling house /Apartment,
04/03/2019,201 palace fields tuam galway,,Galway,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,21 carrickfern cavan,,Cavan,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,21 montpelier gardens infirmary rd dublin 7,Dublin 7,Dublin,"�432,770.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,21 white pines heights white pines stocking avenue,Dublin 16,Dublin,"�420,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,22 ormond grove swords dublin,,Dublin,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,23 white pines court white pines stocking avenue,Dublin 16,Dublin,"�420,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,23 white pines heights white pines stocking avenue,Dublin 16,Dublin,"�420,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,24 burgess ct kells kilkenny,,Kilkenny,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,24 meledon grove farmleigh dunmore rd,,Waterford,"�150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
04/03/2019,24 white pines court white pines stocking avenue,Dublin 16,Dublin,"�405,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,25 elm rd donnycarney dublin 9,Dublin 9,Dublin,"�335,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,25 rossmor pontoon rd castlebar,,Mayo,"�100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
04/03/2019,25 white pines court white pines stocking avenue,Dublin 16,Dublin,"�420,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,25 white pines heights white pines stocking avenue,Dublin 16,Dublin,"�420,192.00",Yes,Yes,New Dwelling house /Apartment,
04/03/2019,27 brindle hill charleville cork,,Cork,"�127,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,27 raithin eoighan ashe rd mullingar,,Westmeath,"�50,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,28 oaks dublin rd drogheda,,Louth,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,29 beaulieu village termonfeckin road drogheda,,Louth,"�224,669.60",No,Yes,New Dwelling house /Apartment,
04/03/2019,29 georgian village castleknock dublin 15,Dublin 15,Dublin,"�1,575,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,3 carnview glencovitt ballybofey,,Donegal,"�271,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,3 saddlers way apts kilcullen kildare,,Kildare,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/03/2019,30 ashe street clonakilty cork,,Cork,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
