Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"08/03/2019","45 Inis Alainn, Curraclough, Bandon","","Cork","�200,616.74","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","46 BRACKENWOOD AVE, FLEMINGTON, BALBRIGGAN","","Dublin","�170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","48 OLCOVAR, DUBLIN RD, SHANKILL DUBLIN 18","Dublin 18","Dublin","�320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","49 COIS ABHAINN, CAHERWISHEEN, TRALEE","","Kerry","�125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","49 Oldbridge Park, Oberstown, Naas","","Kildare","�295,154.00","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","5 CASTLE STREET, LETTERKENNY, COUNTY DONEGAL","","Donegal","�110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","5 GAZELLE LANE, TYRRELSTOWN, DUBLIN 15","Dublin 15","Dublin","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","5 MARINO ST, BANTRY, CO CORK","","Cork","�100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","5 MILLBROOK DR, DONAGHMEDE, DUBLIN 13","Dublin 13","Dublin","�290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","5 MONREAD CLOSE, NAAS, KILDARE","","Kildare","�325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","5 RIVERWALK MAGHERACAR, BUNDORAN, DONEGAL","","Donegal","�125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","5 St Helen's Downs, St Helen's, Adamstown","","Dublin","�255,506.00","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","50 LANESBOROUGH MEWS, ST MARGARETS RD, FINGLAS DUBLIN 11","Dublin 11","Dublin","�245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","51 ADAMSTOWN AVE, ADAMSTOWN, DUBLIN","","Dublin","�270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","51 OLCOVAR, DUBLIN RD, SHANKILL","Dublin 18","Dublin","�390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","52 Millers Avenue, Millers Glen, swords","","Dublin","�360,000.00","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","52 ROSS VIEW, BUNDORAN, CO DONEGAL","","Donegal","�103,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","52 STONELEIGH, CRADDOCKSTOWN, NAAS","","Kildare","�312,775.33","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","52 THE MILLS, BALLYSAGGART BEG, LISMORE","","Waterford","�215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","53 Bramble Avenue, Castleoaks, Dublin Road","","Carlow","�210,572.68","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","54 MOOREFIELD PARK, NEWBRIDGE, KILDARE","","Kildare","�160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","58 HARBOUR COURT, FRIARS MILL RD, MULLINGAR","","Westmeath","�102,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","59  Gort an Duin, Oranhill, Oranmore","","Galway","�226,431.71","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","59 MILLBROOK, JOHNSTOWN, NAVAN","","Meath","�180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","59 ROCKVIEW, DEERPARK RD, CASHEL","","Tipperary","�117,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","6 Elder Heath Downs, Elder Heath, Kiltipper Road","","Dublin","�233,550.00","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","6 HANTHORN DR, CABRA RD, THURLES","","Tipperary","�103,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","6 KILLEARY, LOBINSTOWN, MEATH","","Meath","�90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","6 MOUNT PLEASANT PARADE, RANELAGH, DUBLIN 6","Dublin 6","Dublin","�800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","6 ORCHARD DR, CLARECASTLE, CLARE","","Clare","�207,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","60 61 74-81 89 94 97, CUIRT NA HABHAINN, LAKEVIEW","","Galway","�1,645,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","61 NEPHIN HALLS, HOPKINS RD, CASTLEBAR","","Mayo","�75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","63 INNISMORE, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","�355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","63 KILBARRON AVENUE, COOLOCK, DUBLIN 5","Dublin 5","Dublin","�213,581.82","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","64 CLUAIN ARD, BALLYVELLY, TRALEE","","Kerry","�175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","64 THE MALTHOUSE, MARROWBONE LANE, DUBLIN 8","Dublin 8","Dublin","�240,536.73","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","67 Monksfield, Abbeyside, Dungarvan","","Waterford","�211,453.74","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","6A Gleann Alainn, Downeen, Rosscarbery","","Cork","�290,748.89","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","7 GARRYDUFF PARK, CASTLEBAR, CO MAYO","","Mayo","�39,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","7 REHOBOTH PLACE, SOUTH CIRCULAR RD, DUBLIN 8","Dublin 8","Dublin","�410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","76 RIVERSIDE LAWNS, KINNEGAD, WESTMEATH","","Westmeath","�245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","78 ASHFIELD RISE, BALBRIGGAN, DUBLIN","","Dublin","�190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","7A Yew Abbey, tenure, drogheda","","Louth","�439,650.00","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","8 Beaulieu Village, Termonfeckin Road, Drogheda","","Louth","�191,629.00","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","8 COIS ABHAINN, JERVIS STREET, ARDEE","","Louth","�175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","8 CONNOLLY ST, ATHLONE, WESTMEATH","","Westmeath","�60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","8 EATON HALL, TERENURE, DUBLIN 6W","","Dublin","�366,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","8 Millquarter, Gorey","","Wexford","�246,696.00","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","8 RIVER CREST, WATERVILLE, KERRY","","Kerry","�145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","8 ROS NA GREINE, UPPER KILMONEY, CARRIGALINE","","Cork","�275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","8 St. Helen's Downs, St. Helen's, Adamstown","","Dublin","�259,911.89","No","Yes","New Dwelling house /Apartment",""
"08/03/2019","83 ST DAVIDS PARK, ARTANE, DUBLIN 5","Dublin 5","Dublin","�225,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","9 BALLYBOUGHT ST, KILKENNY, KILKENNY","","Kilkenny","�180,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","9 GORT NA GLAISE, SANDY RD, GALWAY","","Galway","�200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2019","9 The View, Citywest Village, Citywest","","Dublin","�295,154.17","No","Yes","New Dwelling house /Apartment",""
